Anchor,Positive,Negative
dataset\taming_transformer\tt-cc_spectrum\207\img006099.jpg,dataset\latent_diffusion\latentdiff_spectrum\298\img002217.jpg,dataset\coco\coco\coco2017\train_spectrum\img110383.jpg
dataset\big_gan\big\biggan-spectrum\495\img004408.jpg,dataset\big_gan\big\biggan-spectrum\734\img007063.jpg,dataset\coco\coco\coco2017\train_spectrum\img077130.jpg
dataset\big_gan\big\biggan-spectrum\553\img005052.jpg,dataset\big_gan\big\biggan-spectrum\19\img001011.jpg,dataset\coco\coco\coco2017\train_spectrum\img133502.jpg
dataset\latent_diffusion\latentdiff_spectrum\594\img005500.jpg,dataset\latent_diffusion\latentdiff_spectrum\837\img008209.jpg,dataset\coco\coco\coco2017\train_spectrum\img088904.jpg
dataset\taming_transformer\tt-cc_spectrum\592\img027448.jpg,dataset\taming_transformer\tt-cc_spectrum\460\img020142.jpg,dataset\coco\coco\coco2017\train_spectrum\img040801.jpg
dataset\big_gan\big\biggan-spectrum\189\img001007.jpg,dataset\taming_transformer\tt-cc_spectrum\351\img014091.jpg,dataset\coco\coco\coco2017\train_spectrum\img139957.jpg
dataset\big_gan\big\biggan-spectrum\715\img006854.jpg,dataset\taming_transformer\tt-cc_spectrum\788\img038285.jpg,dataset\coco\coco\coco2017\train_spectrum\img142207.jpg
dataset\latent_diffusion\latentdiff_spectrum\292\img002150.jpg,dataset\big_gan\big\biggan-spectrum\210\img001259.jpg,dataset\coco\coco\coco2017\train_spectrum\img106160.jpg
dataset\taming_transformer\tt-cc_spectrum\780\img037850.jpg,dataset\latent_diffusion\latentdiff_spectrum\243\img001617.jpg,dataset\coco\coco\coco2017\train_spectrum\img056621.jpg
dataset\latent_diffusion\latentdiff_spectrum\293\img002162.jpg,dataset\latent_diffusion\latentdiff_spectrum\215\img001307.jpg,dataset\coco\coco\coco2017\train_spectrum\img137061.jpg
dataset\latent_diffusion\latentdiff_spectrum\265\img001859.jpg,dataset\taming_transformer\tt-cc_spectrum\741\img035736.jpg,dataset\coco\coco\coco2017\train_spectrum\img093611.jpg
dataset\big_gan\big\biggan-spectrum\235\img001525.jpg,dataset\taming_transformer\tt-cc_spectrum\230\img007388.jpg,dataset\coco\coco\coco2017\train_spectrum\img065719.jpg
dataset\big_gan\big\biggan-spectrum\493\img004383.jpg,dataset\latent_diffusion\latentdiff_spectrum\78\img007567.jpg,dataset\coco\coco\coco2017\train_spectrum\img107313.jpg
dataset\big_gan\big\biggan-spectrum\854\img008393.jpg,dataset\latent_diffusion\latentdiff_spectrum\131\img000371.jpg,dataset\coco\coco\coco2017\train_spectrum\img137568.jpg
dataset\taming_transformer\tt-cc_spectrum\763\img036927.jpg,dataset\taming_transformer\tt-cc_spectrum\410\img017357.jpg,dataset\coco\coco\coco2017\train_spectrum\img122213.jpg
dataset\taming_transformer\tt-cc_spectrum\548\img024987.jpg,dataset\taming_transformer\tt-cc_spectrum\628\img029434.jpg,dataset\coco\coco\coco2017\train_spectrum\img072705.jpg
dataset\big_gan\big\biggan-spectrum\187\img000981.jpg,dataset\big_gan\big\biggan-spectrum\878\img008652.jpg,dataset\coco\coco\coco2017\train_spectrum\img072381.jpg
dataset\taming_transformer\tt-cc_spectrum\437\img018840.jpg,dataset\latent_diffusion\latentdiff_spectrum\626\img005868.jpg,dataset\coco\coco\coco2017\train_spectrum\img113534.jpg
dataset\latent_diffusion\latentdiff_spectrum\968\img009657.jpg,dataset\taming_transformer\tt-cc_spectrum\264\img009217.jpg,dataset\coco\coco\coco2017\train_spectrum\img095271.jpg
dataset\latent_diffusion\latentdiff_spectrum\947\img009428.jpg,dataset\taming_transformer\tt-cc_spectrum\652\img030777.jpg,dataset\coco\coco\coco2017\train_spectrum\img128736.jpg
dataset\big_gan\big\biggan-spectrum\846\img008302.jpg,dataset\latent_diffusion\latentdiff_spectrum\707\img006761.jpg,dataset\coco\coco\coco2017\train_spectrum\img124513.jpg
dataset\taming_transformer\tt-cc_spectrum\763\img036922.jpg,dataset\taming_transformer\tt-cc_spectrum\426\img018229.jpg,dataset\coco\coco\coco2017\train_spectrum\img071439.jpg
dataset\latent_diffusion\latentdiff_spectrum\238\img001552.jpg,dataset\taming_transformer\tt-cc_spectrum\18\img004544.jpg,dataset\coco\coco\coco2017\train_spectrum\img132196.jpg
dataset\big_gan\big\biggan-spectrum\229\img001454.jpg,dataset\taming_transformer\tt-cc_spectrum\979\img048861.jpg,dataset\coco\coco\coco2017\train_spectrum\img055982.jpg
dataset\big_gan\big\biggan-spectrum\87\img008567.jpg,dataset\taming_transformer\tt-cc_spectrum\257\img008837.jpg,dataset\coco\coco\coco2017\train_spectrum\img098281.jpg
dataset\latent_diffusion\latentdiff_spectrum\69\img006563.jpg,dataset\big_gan\big\biggan-spectrum\305\img002302.jpg,dataset\coco\coco\coco2017\train_spectrum\img118476.jpg
dataset\big_gan\big\biggan-spectrum\759\img007338.jpg,dataset\latent_diffusion\latentdiff_spectrum\879\img008662.jpg,dataset\coco\coco\coco2017\train_spectrum\img132038.jpg
dataset\taming_transformer\tt-cc_spectrum\829\img040554.jpg,dataset\big_gan\big\biggan-spectrum\535\img004859.jpg,dataset\coco\coco\coco2017\train_spectrum\img087376.jpg
dataset\taming_transformer\tt-cc_spectrum\335\img013198.jpg,dataset\big_gan\big\biggan-spectrum\202\img001168.jpg,dataset\coco\coco\coco2017\train_spectrum\img122550.jpg
dataset\latent_diffusion\latentdiff_spectrum\567\img005201.jpg,dataset\taming_transformer\tt-cc_spectrum\288\img010508.jpg,dataset\coco\coco\coco2017\train_spectrum\img077699.jpg
dataset\latent_diffusion\latentdiff_spectrum\327\img002543.jpg,dataset\big_gan\big\biggan-spectrum\917\img009091.jpg,dataset\coco\coco\coco2017\train_spectrum\img094464.jpg
dataset\big_gan\big\biggan-spectrum\473\img004169.jpg,dataset\big_gan\big\biggan-spectrum\542\img004936.jpg,dataset\coco\coco\coco2017\train_spectrum\img052519.jpg
dataset\big_gan\big\biggan-spectrum\718\img006884.jpg,dataset\taming_transformer\tt-cc_spectrum\390\img016238.jpg,dataset\coco\coco\coco2017\train_spectrum\img147872.jpg
dataset\taming_transformer\tt-cc_spectrum\196\img005441.jpg,dataset\latent_diffusion\latentdiff_spectrum\910\img009023.jpg,dataset\coco\coco\coco2017\train_spectrum\img141053.jpg
dataset\taming_transformer\tt-cc_spectrum\183\img004729.jpg,dataset\big_gan\big\biggan-spectrum\50\img004460.jpg,dataset\coco\coco\coco2017\train_spectrum\img058005.jpg
dataset\big_gan\big\biggan-spectrum\923\img009169.jpg,dataset\taming_transformer\tt-cc_spectrum\413\img017523.jpg,dataset\coco\coco\coco2017\train_spectrum\img156643.jpg
dataset\big_gan\big\biggan-spectrum\712\img006829.jpg,dataset\taming_transformer\tt-cc_spectrum\989\img049434.jpg,dataset\coco\coco\coco2017\train_spectrum\img041105.jpg
dataset\big_gan\big\biggan-spectrum\274\img001958.jpg,dataset\taming_transformer\tt-cc_spectrum\492\img021864.jpg,dataset\coco\coco\coco2017\train_spectrum\img144678.jpg
dataset\latent_diffusion\latentdiff_spectrum\894\img008838.jpg,dataset\taming_transformer\tt-cc_spectrum\705\img033739.jpg,dataset\coco\coco\coco2017\train_spectrum\img151405.jpg
dataset\big_gan\big\biggan-spectrum\897\img008868.jpg,dataset\latent_diffusion\latentdiff_spectrum\29\img002126.jpg,dataset\coco\coco\coco2017\train_spectrum\img055735.jpg
dataset\latent_diffusion\latentdiff_spectrum\443\img003835.jpg,dataset\big_gan\big\biggan-spectrum\152\img000609.jpg,dataset\coco\coco\coco2017\train_spectrum\img118032.jpg
dataset\taming_transformer\tt-cc_spectrum\35\img013969.jpg,dataset\taming_transformer\tt-cc_spectrum\120\img001250.jpg,dataset\coco\coco\coco2017\train_spectrum\img153598.jpg
dataset\latent_diffusion\latentdiff_spectrum\593\img005499.jpg,dataset\big_gan\big\biggan-spectrum\277\img001984.jpg,dataset\coco\coco\coco2017\train_spectrum\img048107.jpg
dataset\taming_transformer\tt-cc_spectrum\66\img031170.jpg,dataset\big_gan\big\biggan-spectrum\294\img002172.jpg,dataset\coco\coco\coco2017\train_spectrum\img090980.jpg
dataset\taming_transformer\tt-cc_spectrum\113\img000854.jpg,dataset\latent_diffusion\latentdiff_spectrum\570\img005249.jpg,dataset\coco\coco\coco2017\train_spectrum\img131758.jpg
dataset\latent_diffusion\latentdiff_spectrum\795\img007738.jpg,dataset\big_gan\big\biggan-spectrum\784\img007610.jpg,dataset\coco\coco\coco2017\train_spectrum\img070496.jpg
dataset\taming_transformer\tt-cc_spectrum\706\img033793.jpg,dataset\taming_transformer\tt-cc_spectrum\492\img021855.jpg,dataset\coco\coco\coco2017\train_spectrum\img064653.jpg
dataset\latent_diffusion\latentdiff_spectrum\836\img008194.jpg,dataset\taming_transformer\tt-cc_spectrum\841\img041271.jpg,dataset\coco\coco\coco2017\train_spectrum\img040984.jpg
dataset\taming_transformer\tt-cc_spectrum\983\img049104.jpg,dataset\taming_transformer\tt-cc_spectrum\249\img008390.jpg,dataset\coco\coco\coco2017\train_spectrum\img107374.jpg
dataset\taming_transformer\tt-cc_spectrum\709\img033908.jpg,dataset\big_gan\big\biggan-spectrum\610\img005695.jpg,dataset\coco\coco\coco2017\train_spectrum\img054283.jpg
dataset\taming_transformer\tt-cc_spectrum\715\img034262.jpg,dataset\taming_transformer\tt-cc_spectrum\330\img012905.jpg,dataset\coco\coco\coco2017\train_spectrum\img080057.jpg
dataset\latent_diffusion\latentdiff_spectrum\373\img003055.jpg,dataset\taming_transformer\tt-cc_spectrum\499\img022236.jpg,dataset\coco\coco\coco2017\train_spectrum\img138287.jpg
dataset\taming_transformer\tt-cc_spectrum\914\img045335.jpg,dataset\latent_diffusion\latentdiff_spectrum\819\img008003.jpg,dataset\coco\coco\coco2017\train_spectrum\img083078.jpg
dataset\big_gan\big\biggan-spectrum\546\img004972.jpg,dataset\taming_transformer\tt-cc_spectrum\492\img021897.jpg,dataset\coco\coco\coco2017\train_spectrum\img092216.jpg
dataset\taming_transformer\tt-cc_spectrum\730\img035105.jpg,dataset\big_gan\big\biggan-spectrum\195\img001072.jpg,dataset\coco\coco\coco2017\train_spectrum\img149847.jpg
dataset\taming_transformer\tt-cc_spectrum\573\img026386.jpg,dataset\latent_diffusion\latentdiff_spectrum\175\img000856.jpg,dataset\coco\coco\coco2017\train_spectrum\img047273.jpg
dataset\big_gan\big\biggan-spectrum\30\img002240.jpg,dataset\latent_diffusion\latentdiff_spectrum\274\img001953.jpg,dataset\coco\coco\coco2017\train_spectrum\img109660.jpg
dataset\taming_transformer\tt-cc_spectrum\87\img042829.jpg,dataset\latent_diffusion\latentdiff_spectrum\115\img000193.jpg,dataset\coco\coco\coco2017\train_spectrum\img040882.jpg
dataset\latent_diffusion\latentdiff_spectrum\619\img005785.jpg,dataset\big_gan\big\biggan-spectrum\80\img007794.jpg,dataset\coco\coco\coco2017\train_spectrum\img074337.jpg
dataset\big_gan\big\biggan-spectrum\430\img003691.jpg,dataset\latent_diffusion\latentdiff_spectrum\88\img008673.jpg,dataset\coco\coco\coco2017\train_spectrum\img061127.jpg
dataset\taming_transformer\tt-cc_spectrum\510\img022946.jpg,dataset\taming_transformer\tt-cc_spectrum\593\img027487.jpg,dataset\coco\coco\coco2017\train_spectrum\img043883.jpg
dataset\big_gan\big\biggan-spectrum\147\img000547.jpg,dataset\big_gan\big\biggan-spectrum\125\img000305.jpg,dataset\coco\coco\coco2017\train_spectrum\img068357.jpg
dataset\taming_transformer\tt-cc_spectrum\110\img000701.jpg,dataset\big_gan\big\biggan-spectrum\672\img006378.jpg,dataset\coco\coco\coco2017\train_spectrum\img096899.jpg
dataset\latent_diffusion\latentdiff_spectrum\832\img008157.jpg,dataset\big_gan\big\biggan-spectrum\78\img007568.jpg,dataset\coco\coco\coco2017\train_spectrum\img078552.jpg
dataset\big_gan\big\biggan-spectrum\269\img001891.jpg,dataset\big_gan\big\biggan-spectrum\414\img003513.jpg,dataset\coco\coco\coco2017\train_spectrum\img134560.jpg
dataset\latent_diffusion\latentdiff_spectrum\313\img002399.jpg,dataset\taming_transformer\tt-cc_spectrum\864\img042511.jpg,dataset\coco\coco\coco2017\train_spectrum\img127474.jpg
dataset\latent_diffusion\latentdiff_spectrum\0\img000006.jpg,dataset\latent_diffusion\latentdiff_spectrum\498\img004438.jpg,dataset\coco\coco\coco2017\train_spectrum\img141053.jpg
dataset\latent_diffusion\latentdiff_spectrum\662\img006269.jpg,dataset\taming_transformer\tt-cc_spectrum\845\img041483.jpg,dataset\coco\coco\coco2017\train_spectrum\img102845.jpg
dataset\latent_diffusion\latentdiff_spectrum\324\img002519.jpg,dataset\taming_transformer\tt-cc_spectrum\127\img001614.jpg,dataset\coco\coco\coco2017\train_spectrum\img072393.jpg
dataset\latent_diffusion\latentdiff_spectrum\879\img008669.jpg,dataset\big_gan\big\biggan-spectrum\641\img006033.jpg,dataset\coco\coco\coco2017\train_spectrum\img048677.jpg
dataset\big_gan\big\biggan-spectrum\788\img007655.jpg,dataset\big_gan\big\biggan-spectrum\229\img001457.jpg,dataset\coco\coco\coco2017\train_spectrum\img078870.jpg
dataset\latent_diffusion\latentdiff_spectrum\779\img007554.jpg,dataset\latent_diffusion\latentdiff_spectrum\143\img000502.jpg,dataset\coco\coco\coco2017\train_spectrum\img096757.jpg
dataset\latent_diffusion\latentdiff_spectrum\468\img004105.jpg,dataset\latent_diffusion\latentdiff_spectrum\26\img001790.jpg,dataset\coco\coco\coco2017\train_spectrum\img101232.jpg
dataset\taming_transformer\tt-cc_spectrum\8\img038945.jpg,dataset\latent_diffusion\latentdiff_spectrum\46\img004016.jpg,dataset\coco\coco\coco2017\train_spectrum\img136367.jpg
dataset\big_gan\big\biggan-spectrum\67\img006340.jpg,dataset\taming_transformer\tt-cc_spectrum\965\img048105.jpg,dataset\coco\coco\coco2017\train_spectrum\img151225.jpg
dataset\latent_diffusion\latentdiff_spectrum\695\img006627.jpg,dataset\latent_diffusion\latentdiff_spectrum\229\img001452.jpg,dataset\coco\coco\coco2017\train_spectrum\img080175.jpg
dataset\latent_diffusion\latentdiff_spectrum\405\img003411.jpg,dataset\taming_transformer\tt-cc_spectrum\717\img034383.jpg,dataset\coco\coco\coco2017\train_spectrum\img148046.jpg
dataset\latent_diffusion\latentdiff_spectrum\425\img003638.jpg,dataset\taming_transformer\tt-cc_spectrum\79\img038373.jpg,dataset\coco\coco\coco2017\train_spectrum\img150238.jpg
dataset\big_gan\big\biggan-spectrum\233\img001501.jpg,dataset\taming_transformer\tt-cc_spectrum\108\img000587.jpg,dataset\coco\coco\coco2017\train_spectrum\img110436.jpg
dataset\big_gan\big\biggan-spectrum\126\img000314.jpg,dataset\taming_transformer\tt-cc_spectrum\959\img047768.jpg,dataset\coco\coco\coco2017\train_spectrum\img154442.jpg
dataset\taming_transformer\tt-cc_spectrum\400\img016839.jpg,dataset\latent_diffusion\latentdiff_spectrum\859\img008445.jpg,dataset\coco\coco\coco2017\train_spectrum\img042441.jpg
dataset\latent_diffusion\latentdiff_spectrum\831\img008147.jpg,dataset\latent_diffusion\latentdiff_spectrum\300\img002255.jpg,dataset\coco\coco\coco2017\train_spectrum\img042503.jpg
dataset\big_gan\big\biggan-spectrum\700\img006697.jpg,dataset\latent_diffusion\latentdiff_spectrum\54\img004906.jpg,dataset\coco\coco\coco2017\train_spectrum\img093365.jpg
dataset\latent_diffusion\latentdiff_spectrum\674\img006390.jpg,dataset\latent_diffusion\latentdiff_spectrum\185\img000966.jpg,dataset\coco\coco\coco2017\train_spectrum\img085969.jpg
dataset\taming_transformer\tt-cc_spectrum\433\img018621.jpg,dataset\taming_transformer\tt-cc_spectrum\230\img007363.jpg,dataset\coco\coco\coco2017\train_spectrum\img125477.jpg
dataset\latent_diffusion\latentdiff_spectrum\500\img004470.jpg,dataset\latent_diffusion\latentdiff_spectrum\9\img008893.jpg,dataset\coco\coco\coco2017\train_spectrum\img113666.jpg
dataset\big_gan\big\biggan-spectrum\417\img003549.jpg,dataset\latent_diffusion\latentdiff_spectrum\70\img006683.jpg,dataset\coco\coco\coco2017\train_spectrum\img110636.jpg
dataset\big_gan\big\biggan-spectrum\454\img003953.jpg,dataset\latent_diffusion\latentdiff_spectrum\677\img006427.jpg,dataset\coco\coco\coco2017\train_spectrum\img156221.jpg
dataset\big_gan\big\biggan-spectrum\64\img006010.jpg,dataset\taming_transformer\tt-cc_spectrum\802\img039118.jpg,dataset\coco\coco\coco2017\train_spectrum\img129487.jpg
dataset\big_gan\big\biggan-spectrum\170\img000808.jpg,dataset\latent_diffusion\latentdiff_spectrum\280\img002025.jpg,dataset\coco\coco\coco2017\train_spectrum\img070580.jpg
dataset\big_gan\big\biggan-spectrum\217\img001321.jpg,dataset\latent_diffusion\latentdiff_spectrum\454\img003951.jpg,dataset\coco\coco\coco2017\train_spectrum\img128419.jpg
dataset\taming_transformer\tt-cc_spectrum\615\img028704.jpg,dataset\taming_transformer\tt-cc_spectrum\586\img027062.jpg,dataset\coco\coco\coco2017\train_spectrum\img059653.jpg
dataset\big_gan\big\biggan-spectrum\15\img000579.jpg,dataset\taming_transformer\tt-cc_spectrum\113\img000878.jpg,dataset\coco\coco\coco2017\train_spectrum\img089915.jpg
dataset\latent_diffusion\latentdiff_spectrum\489\img004338.jpg,dataset\taming_transformer\tt-cc_spectrum\818\img039975.jpg,dataset\coco\coco\coco2017\train_spectrum\img068542.jpg
dataset\big_gan\big\biggan-spectrum\133\img000392.jpg,dataset\big_gan\big\biggan-spectrum\332\img002606.jpg,dataset\coco\coco\coco2017\train_spectrum\img041443.jpg
dataset\big_gan\big\biggan-spectrum\143\img000509.jpg,dataset\taming_transformer\tt-cc_spectrum\124\img001483.jpg,dataset\coco\coco\coco2017\train_spectrum\img082519.jpg
dataset\big_gan\big\biggan-spectrum\52\img004685.jpg,dataset\big_gan\big\biggan-spectrum\596\img005521.jpg,dataset\coco\coco\coco2017\train_spectrum\img103232.jpg
dataset\latent_diffusion\latentdiff_spectrum\573\img005272.jpg,dataset\taming_transformer\tt-cc_spectrum\838\img041075.jpg,dataset\coco\coco\coco2017\train_spectrum\img115441.jpg
dataset\big_gan\big\biggan-spectrum\671\img006365.jpg,dataset\taming_transformer\tt-cc_spectrum\354\img014244.jpg,dataset\coco\coco\coco2017\train_spectrum\img111786.jpg
dataset\big_gan\big\biggan-spectrum\612\img005719.jpg,dataset\latent_diffusion\latentdiff_spectrum\370\img003020.jpg,dataset\coco\coco\coco2017\train_spectrum\img137775.jpg
dataset\taming_transformer\tt-cc_spectrum\664\img031402.jpg,dataset\latent_diffusion\latentdiff_spectrum\44\img003790.jpg,dataset\coco\coco\coco2017\train_spectrum\img088997.jpg
dataset\big_gan\big\biggan-spectrum\295\img002187.jpg,dataset\taming_transformer\tt-cc_spectrum\642\img030247.jpg,dataset\coco\coco\coco2017\train_spectrum\img122292.jpg
dataset\taming_transformer\tt-cc_spectrum\816\img039861.jpg,dataset\big_gan\big\biggan-spectrum\520\img004697.jpg,dataset\coco\coco\coco2017\train_spectrum\img093162.jpg
dataset\latent_diffusion\latentdiff_spectrum\339\img002674.jpg,dataset\latent_diffusion\latentdiff_spectrum\484\img004288.jpg,dataset\coco\coco\coco2017\train_spectrum\img100530.jpg
dataset\taming_transformer\tt-cc_spectrum\148\img002777.jpg,dataset\latent_diffusion\latentdiff_spectrum\414\img003517.jpg,dataset\coco\coco\coco2017\train_spectrum\img121310.jpg
dataset\big_gan\big\biggan-spectrum\410\img003476.jpg,dataset\taming_transformer\tt-cc_spectrum\520\img023486.jpg,dataset\coco\coco\coco2017\train_spectrum\img114294.jpg
dataset\latent_diffusion\latentdiff_spectrum\277\img001988.jpg,dataset\big_gan\big\biggan-spectrum\982\img009811.jpg,dataset\coco\coco\coco2017\train_spectrum\img051132.jpg
dataset\taming_transformer\tt-cc_spectrum\737\img035474.jpg,dataset\big_gan\big\biggan-spectrum\751\img007254.jpg,dataset\coco\coco\coco2017\train_spectrum\img146593.jpg
