Anchor,Positive,Negative
dataset\coco\coco\coco2017\train_spectrum\img087125.jpg,dataset\coco\coco\coco2017\train_spectrum\img144321.jpg,dataset\taming_transformer\tt-cc_spectrum\12\img001201.jpg
dataset\coco\coco\coco2017\train_spectrum\img072339.jpg,dataset\coco\coco\coco2017\train_spectrum\img089844.jpg,dataset\taming_transformer\tt-cc_spectrum\624\img029206.jpg
dataset\coco\coco\coco2017\train_spectrum\img133265.jpg,dataset\coco\coco\coco2017\train_spectrum\img125701.jpg,dataset\latent_diffusion\latentdiff_spectrum\525\img004742.jpg
dataset\coco\coco\coco2017\train_spectrum\img100719.jpg,dataset\coco\coco\coco2017\train_spectrum\img046404.jpg,dataset\taming_transformer\tt-cc_spectrum\801\img039081.jpg
dataset\coco\coco\coco2017\train_spectrum\img054759.jpg,dataset\coco\coco\coco2017\train_spectrum\img065103.jpg,dataset\latent_diffusion\latentdiff_spectrum\14\img000468.jpg
dataset\coco\coco\coco2017\train_spectrum\img155885.jpg,dataset\coco\coco\coco2017\train_spectrum\img091754.jpg,dataset\big_gan\big\biggan-spectrum\92\img009123.jpg
dataset\coco\coco\coco2017\train_spectrum\img072200.jpg,dataset\coco\coco\coco2017\train_spectrum\img064503.jpg,dataset\big_gan\big\biggan-spectrum\657\img006202.jpg
dataset\coco\coco\coco2017\train_spectrum\img084916.jpg,dataset\coco\coco\coco2017\train_spectrum\img058768.jpg,dataset\latent_diffusion\latentdiff_spectrum\734\img007069.jpg
dataset\coco\coco\coco2017\train_spectrum\img051563.jpg,dataset\coco\coco\coco2017\train_spectrum\img139109.jpg,dataset\latent_diffusion\latentdiff_spectrum\644\img006068.jpg
dataset\coco\coco\coco2017\train_spectrum\img115690.jpg,dataset\coco\coco\coco2017\train_spectrum\img087249.jpg,dataset\latent_diffusion\latentdiff_spectrum\338\img002669.jpg
dataset\coco\coco\coco2017\train_spectrum\img150145.jpg,dataset\coco\coco\coco2017\train_spectrum\img135867.jpg,dataset\taming_transformer\tt-cc_spectrum\11\img000668.jpg
dataset\coco\coco\coco2017\train_spectrum\img085133.jpg,dataset\coco\coco\coco2017\train_spectrum\img097244.jpg,dataset\taming_transformer\tt-cc_spectrum\737\img035466.jpg
dataset\coco\coco\coco2017\train_spectrum\img119405.jpg,dataset\coco\coco\coco2017\train_spectrum\img133876.jpg,dataset\latent_diffusion\latentdiff_spectrum\452\img003931.jpg
dataset\coco\coco\coco2017\train_spectrum\img091870.jpg,dataset\coco\coco\coco2017\train_spectrum\img056615.jpg,dataset\big_gan\big\biggan-spectrum\381\img003141.jpg
dataset\coco\coco\coco2017\train_spectrum\img111045.jpg,dataset\coco\coco\coco2017\train_spectrum\img043095.jpg,dataset\latent_diffusion\latentdiff_spectrum\962\img009590.jpg
dataset\coco\coco\coco2017\train_spectrum\img157124.jpg,dataset\coco\coco\coco2017\train_spectrum\img104113.jpg,dataset\latent_diffusion\latentdiff_spectrum\952\img009480.jpg
dataset\coco\coco\coco2017\train_spectrum\img158409.jpg,dataset\coco\coco\coco2017\train_spectrum\img062131.jpg,dataset\latent_diffusion\latentdiff_spectrum\820\img008021.jpg
dataset\coco\coco\coco2017\train_spectrum\img073256.jpg,dataset\coco\coco\coco2017\train_spectrum\img139368.jpg,dataset\latent_diffusion\latentdiff_spectrum\344\img002736.jpg
dataset\coco\coco\coco2017\train_spectrum\img081788.jpg,dataset\coco\coco\coco2017\train_spectrum\img106191.jpg,dataset\big_gan\big\biggan-spectrum\154\img000625.jpg
dataset\coco\coco\coco2017\train_spectrum\img128804.jpg,dataset\coco\coco\coco2017\train_spectrum\img043843.jpg,dataset\latent_diffusion\latentdiff_spectrum\848\img008327.jpg
dataset\coco\coco\coco2017\train_spectrum\img094165.jpg,dataset\coco\coco\coco2017\train_spectrum\img144919.jpg,dataset\big_gan\big\biggan-spectrum\282\img002043.jpg
dataset\coco\coco\coco2017\train_spectrum\img100530.jpg,dataset\coco\coco\coco2017\train_spectrum\img049113.jpg,dataset\latent_diffusion\latentdiff_spectrum\798\img007760.jpg
dataset\coco\coco\coco2017\train_spectrum\img053470.jpg,dataset\coco\coco\coco2017\train_spectrum\img085704.jpg,dataset\taming_transformer\tt-cc_spectrum\316\img012124.jpg
dataset\coco\coco\coco2017\train_spectrum\img143263.jpg,dataset\coco\coco\coco2017\train_spectrum\img148032.jpg,dataset\taming_transformer\tt-cc_spectrum\483\img021376.jpg
dataset\coco\coco\coco2017\train_spectrum\img042113.jpg,dataset\coco\coco\coco2017\train_spectrum\img091816.jpg,dataset\big_gan\big\biggan-spectrum\496\img004418.jpg
dataset\coco\coco\coco2017\train_spectrum\img098614.jpg,dataset\coco\coco\coco2017\train_spectrum\img045153.jpg,dataset\big_gan\big\biggan-spectrum\265\img001857.jpg
dataset\coco\coco\coco2017\train_spectrum\img059556.jpg,dataset\coco\coco\coco2017\train_spectrum\img148919.jpg,dataset\big_gan\big\biggan-spectrum\304\img002294.jpg
dataset\coco\coco\coco2017\train_spectrum\img116254.jpg,dataset\coco\coco\coco2017\train_spectrum\img146987.jpg,dataset\big_gan\big\biggan-spectrum\510\img004583.jpg
dataset\coco\coco\coco2017\train_spectrum\img097374.jpg,dataset\coco\coco\coco2017\train_spectrum\img069383.jpg,dataset\big_gan\big\biggan-spectrum\398\img003329.jpg
dataset\coco\coco\coco2017\train_spectrum\img083714.jpg,dataset\coco\coco\coco2017\train_spectrum\img064531.jpg,dataset\taming_transformer\tt-cc_spectrum\664\img031417.jpg
dataset\coco\coco\coco2017\train_spectrum\img104647.jpg,dataset\coco\coco\coco2017\train_spectrum\img142331.jpg,dataset\taming_transformer\tt-cc_spectrum\244\img008113.jpg
dataset\coco\coco\coco2017\train_spectrum\img090409.jpg,dataset\coco\coco\coco2017\train_spectrum\img105159.jpg,dataset\latent_diffusion\latentdiff_spectrum\846\img008308.jpg
dataset\coco\coco\coco2017\train_spectrum\img041591.jpg,dataset\coco\coco\coco2017\train_spectrum\img123107.jpg,dataset\big_gan\big\biggan-spectrum\173\img000838.jpg
dataset\coco\coco\coco2017\train_spectrum\img127000.jpg,dataset\coco\coco\coco2017\train_spectrum\img157797.jpg,dataset\big_gan\big\biggan-spectrum\981\img009808.jpg
dataset\coco\coco\coco2017\train_spectrum\img127405.jpg,dataset\coco\coco\coco2017\train_spectrum\img045616.jpg,dataset\big_gan\big\biggan-spectrum\227\img001439.jpg
dataset\coco\coco\coco2017\train_spectrum\img095326.jpg,dataset\coco\coco\coco2017\train_spectrum\img069548.jpg,dataset\big_gan\big\biggan-spectrum\221\img001371.jpg
dataset\coco\coco\coco2017\train_spectrum\img045559.jpg,dataset\coco\coco\coco2017\train_spectrum\img067836.jpg,dataset\taming_transformer\tt-cc_spectrum\0\img000019.jpg
dataset\coco\coco\coco2017\train_spectrum\img051194.jpg,dataset\coco\coco\coco2017\train_spectrum\img050617.jpg,dataset\taming_transformer\tt-cc_spectrum\652\img030799.jpg
dataset\coco\coco\coco2017\train_spectrum\img137775.jpg,dataset\coco\coco\coco2017\train_spectrum\img151437.jpg,dataset\big_gan\big\biggan-spectrum\410\img003476.jpg
dataset\coco\coco\coco2017\train_spectrum\img127988.jpg,dataset\coco\coco\coco2017\train_spectrum\img112862.jpg,dataset\big_gan\big\biggan-spectrum\443\img003831.jpg
dataset\coco\coco\coco2017\train_spectrum\img041335.jpg,dataset\coco\coco\coco2017\train_spectrum\img079498.jpg,dataset\taming_transformer\tt-cc_spectrum\259\img008923.jpg
dataset\coco\coco\coco2017\train_spectrum\img128022.jpg,dataset\coco\coco\coco2017\train_spectrum\img089052.jpg,dataset\latent_diffusion\latentdiff_spectrum\808\img007888.jpg
dataset\coco\coco\coco2017\train_spectrum\img143882.jpg,dataset\coco\coco\coco2017\train_spectrum\img101268.jpg,dataset\taming_transformer\tt-cc_spectrum\875\img043108.jpg
dataset\coco\coco\coco2017\train_spectrum\img067579.jpg,dataset\coco\coco\coco2017\train_spectrum\img118002.jpg,dataset\latent_diffusion\latentdiff_spectrum\489\img004338.jpg
dataset\coco\coco\coco2017\train_spectrum\img137694.jpg,dataset\coco\coco\coco2017\train_spectrum\img120376.jpg,dataset\big_gan\big\biggan-spectrum\122\img000275.jpg
dataset\coco\coco\coco2017\train_spectrum\img088962.jpg,dataset\coco\coco\coco2017\train_spectrum\img072743.jpg,dataset\latent_diffusion\latentdiff_spectrum\407\img003433.jpg
dataset\coco\coco\coco2017\train_spectrum\img124963.jpg,dataset\coco\coco\coco2017\train_spectrum\img116972.jpg,dataset\latent_diffusion\latentdiff_spectrum\634\img005957.jpg
dataset\coco\coco\coco2017\train_spectrum\img094600.jpg,dataset\coco\coco\coco2017\train_spectrum\img128702.jpg,dataset\taming_transformer\tt-cc_spectrum\401\img016874.jpg
dataset\coco\coco\coco2017\train_spectrum\img084429.jpg,dataset\coco\coco\coco2017\train_spectrum\img151834.jpg,dataset\big_gan\big\biggan-spectrum\110\img000142.jpg
dataset\coco\coco\coco2017\train_spectrum\img041649.jpg,dataset\coco\coco\coco2017\train_spectrum\img155076.jpg,dataset\taming_transformer\tt-cc_spectrum\157\img003255.jpg
dataset\coco\coco\coco2017\train_spectrum\img131097.jpg,dataset\coco\coco\coco2017\train_spectrum\img082825.jpg,dataset\big_gan\big\biggan-spectrum\386\img003194.jpg
dataset\coco\coco\coco2017\train_spectrum\img087760.jpg,dataset\coco\coco\coco2017\train_spectrum\img060378.jpg,dataset\big_gan\big\biggan-spectrum\763\img007380.jpg
dataset\coco\coco\coco2017\train_spectrum\img079536.jpg,dataset\coco\coco\coco2017\train_spectrum\img096928.jpg,dataset\big_gan\big\biggan-spectrum\322\img002499.jpg
dataset\coco\coco\coco2017\train_spectrum\img092194.jpg,dataset\coco\coco\coco2017\train_spectrum\img109093.jpg,dataset\taming_transformer\tt-cc_spectrum\282\img010236.jpg
dataset\coco\coco\coco2017\train_spectrum\img157618.jpg,dataset\coco\coco\coco2017\train_spectrum\img042680.jpg,dataset\big_gan\big\biggan-spectrum\657\img006202.jpg
dataset\coco\coco\coco2017\train_spectrum\img053844.jpg,dataset\coco\coco\coco2017\train_spectrum\img053470.jpg,dataset\big_gan\big\biggan-spectrum\517\img004653.jpg
dataset\coco\coco\coco2017\train_spectrum\img134439.jpg,dataset\coco\coco\coco2017\train_spectrum\img155512.jpg,dataset\taming_transformer\tt-cc_spectrum\388\img016093.jpg
dataset\coco\coco\coco2017\train_spectrum\img155665.jpg,dataset\coco\coco\coco2017\train_spectrum\img127300.jpg,dataset\latent_diffusion\latentdiff_spectrum\458\img003997.jpg
dataset\coco\coco\coco2017\train_spectrum\img133586.jpg,dataset\coco\coco\coco2017\train_spectrum\img079559.jpg,dataset\big_gan\big\biggan-spectrum\985\img009842.jpg
dataset\coco\coco\coco2017\train_spectrum\img123759.jpg,dataset\coco\coco\coco2017\train_spectrum\img048957.jpg,dataset\taming_transformer\tt-cc_spectrum\363\img014737.jpg
dataset\coco\coco\coco2017\train_spectrum\img147389.jpg,dataset\coco\coco\coco2017\train_spectrum\img107975.jpg,dataset\big_gan\big\biggan-spectrum\681\img006474.jpg
dataset\coco\coco\coco2017\train_spectrum\img059244.jpg,dataset\coco\coco\coco2017\train_spectrum\img143448.jpg,dataset\taming_transformer\tt-cc_spectrum\964\img048088.jpg
dataset\coco\coco\coco2017\train_spectrum\img146154.jpg,dataset\coco\coco\coco2017\train_spectrum\img048605.jpg,dataset\latent_diffusion\latentdiff_spectrum\293\img002162.jpg
dataset\coco\coco\coco2017\train_spectrum\img102330.jpg,dataset\coco\coco\coco2017\train_spectrum\img093786.jpg,dataset\taming_transformer\tt-cc_spectrum\567\img026040.jpg
dataset\coco\coco\coco2017\train_spectrum\img082364.jpg,dataset\coco\coco\coco2017\train_spectrum\img092064.jpg,dataset\taming_transformer\tt-cc_spectrum\820\img040140.jpg
dataset\coco\coco\coco2017\train_spectrum\img119312.jpg,dataset\coco\coco\coco2017\train_spectrum\img149879.jpg,dataset\latent_diffusion\latentdiff_spectrum\289\img002117.jpg
dataset\coco\coco\coco2017\train_spectrum\img128798.jpg,dataset\coco\coco\coco2017\train_spectrum\img131512.jpg,dataset\big_gan\big\biggan-spectrum\278\img001998.jpg
dataset\coco\coco\coco2017\train_spectrum\img110987.jpg,dataset\coco\coco\coco2017\train_spectrum\img053406.jpg,dataset\taming_transformer\tt-cc_spectrum\154\img003107.jpg
dataset\coco\coco\coco2017\train_spectrum\img073406.jpg,dataset\coco\coco\coco2017\train_spectrum\img150557.jpg,dataset\taming_transformer\tt-cc_spectrum\37\img015058.jpg
dataset\coco\coco\coco2017\train_spectrum\img081901.jpg,dataset\coco\coco\coco2017\train_spectrum\img060772.jpg,dataset\big_gan\big\biggan-spectrum\935\img009298.jpg
dataset\coco\coco\coco2017\train_spectrum\img104876.jpg,dataset\coco\coco\coco2017\train_spectrum\img074961.jpg,dataset\taming_transformer\tt-cc_spectrum\649\img030567.jpg
dataset\coco\coco\coco2017\train_spectrum\img065130.jpg,dataset\coco\coco\coco2017\train_spectrum\img147389.jpg,dataset\big_gan\big\biggan-spectrum\997\img009978.jpg
dataset\coco\coco\coco2017\train_spectrum\img098064.jpg,dataset\coco\coco\coco2017\train_spectrum\img125766.jpg,dataset\big_gan\big\biggan-spectrum\625\img005854.jpg
dataset\coco\coco\coco2017\train_spectrum\img152655.jpg,dataset\coco\coco\coco2017\train_spectrum\img139197.jpg,dataset\taming_transformer\tt-cc_spectrum\459\img020025.jpg
dataset\coco\coco\coco2017\train_spectrum\img130953.jpg,dataset\coco\coco\coco2017\train_spectrum\img098591.jpg,dataset\taming_transformer\tt-cc_spectrum\851\img041819.jpg
dataset\coco\coco\coco2017\train_spectrum\img067572.jpg,dataset\coco\coco\coco2017\train_spectrum\img118514.jpg,dataset\big_gan\big\biggan-spectrum\292\img002153.jpg
dataset\coco\coco\coco2017\train_spectrum\img099123.jpg,dataset\coco\coco\coco2017\train_spectrum\img134026.jpg,dataset\big_gan\big\biggan-spectrum\50\img004462.jpg
dataset\coco\coco\coco2017\train_spectrum\img114042.jpg,dataset\coco\coco\coco2017\train_spectrum\img156715.jpg,dataset\latent_diffusion\latentdiff_spectrum\637\img005985.jpg
dataset\coco\coco\coco2017\train_spectrum\img114014.jpg,dataset\coco\coco\coco2017\train_spectrum\img074670.jpg,dataset\latent_diffusion\latentdiff_spectrum\889\img008779.jpg
dataset\coco\coco\coco2017\train_spectrum\img074487.jpg,dataset\coco\coco\coco2017\train_spectrum\img067924.jpg,dataset\taming_transformer\tt-cc_spectrum\710\img034011.jpg
dataset\coco\coco\coco2017\train_spectrum\img066319.jpg,dataset\coco\coco\coco2017\train_spectrum\img087943.jpg,dataset\big_gan\big\biggan-spectrum\255\img001748.jpg
dataset\coco\coco\coco2017\train_spectrum\img042531.jpg,dataset\coco\coco\coco2017\train_spectrum\img061133.jpg,dataset\latent_diffusion\latentdiff_spectrum\538\img004882.jpg
dataset\coco\coco\coco2017\train_spectrum\img062345.jpg,dataset\coco\coco\coco2017\train_spectrum\img103894.jpg,dataset\taming_transformer\tt-cc_spectrum\263\img009198.jpg
dataset\coco\coco\coco2017\train_spectrum\img043268.jpg,dataset\coco\coco\coco2017\train_spectrum\img140670.jpg,dataset\latent_diffusion\latentdiff_spectrum\445\img003852.jpg
dataset\coco\coco\coco2017\train_spectrum\img046259.jpg,dataset\coco\coco\coco2017\train_spectrum\img106546.jpg,dataset\latent_diffusion\latentdiff_spectrum\534\img004849.jpg
dataset\coco\coco\coco2017\train_spectrum\img066311.jpg,dataset\coco\coco\coco2017\train_spectrum\img101951.jpg,dataset\latent_diffusion\latentdiff_spectrum\293\img002165.jpg
dataset\coco\coco\coco2017\train_spectrum\img111694.jpg,dataset\coco\coco\coco2017\train_spectrum\img112273.jpg,dataset\taming_transformer\tt-cc_spectrum\494\img021963.jpg
dataset\coco\coco\coco2017\train_spectrum\img140736.jpg,dataset\coco\coco\coco2017\train_spectrum\img050906.jpg,dataset\latent_diffusion\latentdiff_spectrum\697\img006645.jpg
dataset\coco\coco\coco2017\train_spectrum\img153818.jpg,dataset\coco\coco\coco2017\train_spectrum\img055358.jpg,dataset\taming_transformer\tt-cc_spectrum\967\img048218.jpg
dataset\coco\coco\coco2017\train_spectrum\img098532.jpg,dataset\coco\coco\coco2017\train_spectrum\img118476.jpg,dataset\big_gan\big\biggan-spectrum\971\img009698.jpg
dataset\coco\coco\coco2017\train_spectrum\img144404.jpg,dataset\coco\coco\coco2017\train_spectrum\img047690.jpg,dataset\taming_transformer\tt-cc_spectrum\271\img009640.jpg
dataset\coco\coco\coco2017\train_spectrum\img071670.jpg,dataset\coco\coco\coco2017\train_spectrum\img048787.jpg,dataset\latent_diffusion\latentdiff_spectrum\506\img004539.jpg
dataset\coco\coco\coco2017\train_spectrum\img155240.jpg,dataset\coco\coco\coco2017\train_spectrum\img056863.jpg,dataset\big_gan\big\biggan-spectrum\719\img006899.jpg
dataset\coco\coco\coco2017\train_spectrum\img150719.jpg,dataset\coco\coco\coco2017\train_spectrum\img097299.jpg,dataset\big_gan\big\biggan-spectrum\132\img000384.jpg
dataset\coco\coco\coco2017\train_spectrum\img059042.jpg,dataset\coco\coco\coco2017\train_spectrum\img146101.jpg,dataset\latent_diffusion\latentdiff_spectrum\141\img000485.jpg
dataset\coco\coco\coco2017\train_spectrum\img085416.jpg,dataset\coco\coco\coco2017\train_spectrum\img100564.jpg,dataset\taming_transformer\tt-cc_spectrum\968\img048279.jpg
dataset\coco\coco\coco2017\train_spectrum\img045500.jpg,dataset\coco\coco\coco2017\train_spectrum\img122846.jpg,dataset\latent_diffusion\latentdiff_spectrum\818\img007997.jpg
dataset\coco\coco\coco2017\train_spectrum\img111947.jpg,dataset\coco\coco\coco2017\train_spectrum\img053856.jpg,dataset\latent_diffusion\latentdiff_spectrum\483\img004273.jpg
dataset\coco\coco\coco2017\train_spectrum\img119847.jpg,dataset\coco\coco\coco2017\train_spectrum\img120265.jpg,dataset\latent_diffusion\latentdiff_spectrum\592\img005485.jpg
dataset\coco\coco\coco2017\train_spectrum\img108177.jpg,dataset\coco\coco\coco2017\train_spectrum\img089027.jpg,dataset\latent_diffusion\latentdiff_spectrum\406\img003424.jpg
dataset\coco\coco\coco2017\train_spectrum\img100115.jpg,dataset\coco\coco\coco2017\train_spectrum\img133876.jpg,dataset\big_gan\big\biggan-spectrum\379\img003118.jpg
dataset\coco\coco\coco2017\train_spectrum\img107875.jpg,dataset\coco\coco\coco2017\train_spectrum\img134176.jpg,dataset\latent_diffusion\latentdiff_spectrum\171\img000815.jpg
dataset\coco\coco\coco2017\train_spectrum\img122856.jpg,dataset\coco\coco\coco2017\train_spectrum\img134250.jpg,dataset\big_gan\big\biggan-spectrum\156\img000649.jpg
dataset\coco\coco\coco2017\train_spectrum\img140241.jpg,dataset\coco\coco\coco2017\train_spectrum\img133131.jpg,dataset\latent_diffusion\latentdiff_spectrum\585\img005402.jpg
dataset\coco\coco\coco2017\train_spectrum\img122867.jpg,dataset\coco\coco\coco2017\train_spectrum\img128086.jpg,dataset\latent_diffusion\latentdiff_spectrum\656\img006191.jpg
dataset\coco\coco\coco2017\train_spectrum\img044624.jpg,dataset\coco\coco\coco2017\train_spectrum\img125637.jpg,dataset\taming_transformer\tt-cc_spectrum\272\img009675.jpg
dataset\coco\coco\coco2017\train_spectrum\img068775.jpg,dataset\coco\coco\coco2017\train_spectrum\img155275.jpg,dataset\taming_transformer\tt-cc_spectrum\640\img030101.jpg
dataset\coco\coco\coco2017\train_spectrum\img088713.jpg,dataset\coco\coco\coco2017\train_spectrum\img138095.jpg,dataset\latent_diffusion\latentdiff_spectrum\61\img005680.jpg
dataset\coco\coco\coco2017\train_spectrum\img146365.jpg,dataset\coco\coco\coco2017\train_spectrum\img046756.jpg,dataset\big_gan\big\biggan-spectrum\783\img007608.jpg
dataset\coco\coco\coco2017\train_spectrum\img122290.jpg,dataset\coco\coco\coco2017\train_spectrum\img150268.jpg,dataset\big_gan\big\biggan-spectrum\38\img003121.jpg
