Anchor,Positive,Negative
dataset\big_gan\big\biggan-spectrum\424\img003624.jpg,dataset\big_gan\big\biggan-spectrum\154\img000625.jpg,dataset\coco\coco\coco2017\train_spectrum\img137776.jpg
dataset\big_gan\big\biggan-spectrum\971\img009699.jpg,dataset\big_gan\big\biggan-spectrum\430\img003699.jpg,dataset\coco\coco\coco2017\train_spectrum\img102130.jpg
dataset\coco\coco\coco2017\train_spectrum\img087741.jpg,dataset\coco\coco\coco2017\train_spectrum\img119255.jpg,dataset\big_gan\big\biggan-spectrum\806\img007863.jpg
dataset\big_gan\big\biggan-spectrum\672\img006371.jpg,dataset\big_gan\big\biggan-spectrum\998\img009986.jpg,dataset\coco\coco\coco2017\train_spectrum\img058062.jpg
dataset\big_gan\big\biggan-spectrum\258\img001773.jpg,dataset\big_gan\big\biggan-spectrum\536\img004862.jpg,dataset\coco\coco\coco2017\train_spectrum\img157213.jpg
dataset\big_gan\big\biggan-spectrum\918\img009102.jpg,dataset\big_gan\big\biggan-spectrum\509\img004565.jpg,dataset\coco\coco\coco2017\train_spectrum\img143450.jpg
dataset\big_gan\big\biggan-spectrum\957\img009533.jpg,dataset\big_gan\big\biggan-spectrum\242\img001605.jpg,dataset\coco\coco\coco2017\train_spectrum\img055333.jpg
dataset\coco\coco\coco2017\train_spectrum\img113312.jpg,dataset\coco\coco\coco2017\train_spectrum\img158313.jpg,dataset\big_gan\big\biggan-spectrum\812\img007937.jpg
dataset\big_gan\big\biggan-spectrum\730\img007021.jpg,dataset\big_gan\big\biggan-spectrum\461\img004033.jpg,dataset\coco\coco\coco2017\train_spectrum\img075122.jpg
dataset\big_gan\big\biggan-spectrum\859\img008447.jpg,dataset\big_gan\big\biggan-spectrum\111\img000159.jpg,dataset\coco\coco\coco2017\train_spectrum\img113681.jpg
dataset\big_gan\big\biggan-spectrum\806\img007868.jpg,dataset\big_gan\big\biggan-spectrum\436\img003752.jpg,dataset\coco\coco\coco2017\train_spectrum\img158466.jpg
dataset\coco\coco\coco2017\train_spectrum\img078494.jpg,dataset\coco\coco\coco2017\train_spectrum\img117238.jpg,dataset\big_gan\big\biggan-spectrum\22\img001352.jpg
dataset\coco\coco\coco2017\train_spectrum\img047846.jpg,dataset\coco\coco\coco2017\train_spectrum\img079110.jpg,dataset\big_gan\big\biggan-spectrum\720\img006914.jpg
dataset\coco\coco\coco2017\train_spectrum\img077265.jpg,dataset\coco\coco\coco2017\train_spectrum\img064252.jpg,dataset\big_gan\big\biggan-spectrum\564\img005179.jpg
dataset\big_gan\big\biggan-spectrum\836\img008191.jpg,dataset\big_gan\big\biggan-spectrum\305\img002305.jpg,dataset\coco\coco\coco2017\train_spectrum\img128397.jpg
dataset\coco\coco\coco2017\train_spectrum\img111746.jpg,dataset\coco\coco\coco2017\train_spectrum\img046171.jpg,dataset\big_gan\big\biggan-spectrum\433\img003726.jpg
dataset\coco\coco\coco2017\train_spectrum\img057873.jpg,dataset\coco\coco\coco2017\train_spectrum\img062376.jpg,dataset\big_gan\big\biggan-spectrum\564\img005179.jpg
dataset\coco\coco\coco2017\train_spectrum\img101306.jpg,dataset\coco\coco\coco2017\train_spectrum\img101924.jpg,dataset\big_gan\big\biggan-spectrum\363\img002948.jpg
dataset\big_gan\big\biggan-spectrum\2\img001120.jpg,dataset\big_gan\big\biggan-spectrum\824\img008064.jpg,dataset\coco\coco\coco2017\train_spectrum\img110377.jpg
dataset\big_gan\big\biggan-spectrum\31\img002350.jpg,dataset\big_gan\big\biggan-spectrum\364\img002950.jpg,dataset\coco\coco\coco2017\train_spectrum\img112300.jpg
dataset\big_gan\big\biggan-spectrum\257\img001766.jpg,dataset\big_gan\big\biggan-spectrum\619\img005788.jpg,dataset\coco\coco\coco2017\train_spectrum\img151041.jpg
dataset\coco\coco\coco2017\train_spectrum\img104383.jpg,dataset\coco\coco\coco2017\train_spectrum\img127601.jpg,dataset\big_gan\big\biggan-spectrum\275\img001961.jpg
dataset\coco\coco\coco2017\train_spectrum\img070944.jpg,dataset\coco\coco\coco2017\train_spectrum\img057080.jpg,dataset\big_gan\big\biggan-spectrum\657\img006200.jpg
dataset\big_gan\big\biggan-spectrum\131\img000379.jpg,dataset\big_gan\big\biggan-spectrum\871\img008583.jpg,dataset\coco\coco\coco2017\train_spectrum\img098627.jpg
dataset\coco\coco\coco2017\train_spectrum\img119707.jpg,dataset\coco\coco\coco2017\train_spectrum\img143532.jpg,dataset\big_gan\big\biggan-spectrum\793\img007711.jpg
dataset\coco\coco\coco2017\train_spectrum\img117603.jpg,dataset\coco\coco\coco2017\train_spectrum\img109260.jpg,dataset\big_gan\big\biggan-spectrum\665\img006292.jpg
dataset\coco\coco\coco2017\train_spectrum\img110398.jpg,dataset\coco\coco\coco2017\train_spectrum\img050859.jpg,dataset\big_gan\big\biggan-spectrum\551\img005031.jpg
dataset\coco\coco\coco2017\train_spectrum\img077654.jpg,dataset\coco\coco\coco2017\train_spectrum\img123197.jpg,dataset\big_gan\big\biggan-spectrum\536\img004861.jpg
dataset\big_gan\big\biggan-spectrum\959\img009559.jpg,dataset\big_gan\big\biggan-spectrum\23\img001464.jpg,dataset\coco\coco\coco2017\train_spectrum\img110467.jpg
dataset\coco\coco\coco2017\train_spectrum\img051807.jpg,dataset\coco\coco\coco2017\train_spectrum\img153838.jpg,dataset\big_gan\big\biggan-spectrum\140\img000477.jpg
dataset\coco\coco\coco2017\train_spectrum\img140446.jpg,dataset\coco\coco\coco2017\train_spectrum\img127747.jpg,dataset\big_gan\big\biggan-spectrum\900\img008914.jpg
dataset\coco\coco\coco2017\train_spectrum\img042814.jpg,dataset\coco\coco\coco2017\train_spectrum\img149259.jpg,dataset\big_gan\big\biggan-spectrum\565\img005189.jpg
dataset\coco\coco\coco2017\train_spectrum\img148141.jpg,dataset\coco\coco\coco2017\train_spectrum\img151645.jpg,dataset\big_gan\big\biggan-spectrum\227\img001435.jpg
dataset\coco\coco\coco2017\train_spectrum\img108487.jpg,dataset\coco\coco\coco2017\train_spectrum\img120278.jpg,dataset\big_gan\big\biggan-spectrum\461\img004031.jpg
dataset\coco\coco\coco2017\train_spectrum\img156396.jpg,dataset\coco\coco\coco2017\train_spectrum\img054108.jpg,dataset\big_gan\big\biggan-spectrum\627\img005879.jpg
dataset\big_gan\big\biggan-spectrum\32\img002468.jpg,dataset\big_gan\big\biggan-spectrum\762\img007377.jpg,dataset\coco\coco\coco2017\train_spectrum\img110093.jpg
dataset\coco\coco\coco2017\train_spectrum\img140896.jpg,dataset\coco\coco\coco2017\train_spectrum\img135733.jpg,dataset\big_gan\big\biggan-spectrum\994\img009949.jpg
dataset\big_gan\big\biggan-spectrum\947\img009421.jpg,dataset\big_gan\big\biggan-spectrum\852\img008379.jpg,dataset\coco\coco\coco2017\train_spectrum\img106402.jpg
dataset\coco\coco\coco2017\train_spectrum\img095260.jpg,dataset\coco\coco\coco2017\train_spectrum\img085733.jpg,dataset\big_gan\big\biggan-spectrum\937\img009315.jpg
dataset\coco\coco\coco2017\train_spectrum\img132725.jpg,dataset\coco\coco\coco2017\train_spectrum\img052897.jpg,dataset\big_gan\big\biggan-spectrum\922\img009156.jpg
dataset\big_gan\big\biggan-spectrum\900\img008915.jpg,dataset\big_gan\big\biggan-spectrum\5\img004455.jpg,dataset\coco\coco\coco2017\train_spectrum\img151271.jpg
dataset\coco\coco\coco2017\train_spectrum\img144884.jpg,dataset\coco\coco\coco2017\train_spectrum\img119593.jpg,dataset\big_gan\big\biggan-spectrum\310\img002362.jpg
dataset\coco\coco\coco2017\train_spectrum\img072120.jpg,dataset\coco\coco\coco2017\train_spectrum\img145768.jpg,dataset\big_gan\big\biggan-spectrum\725\img006962.jpg
dataset\big_gan\big\biggan-spectrum\977\img009755.jpg,dataset\big_gan\big\biggan-spectrum\771\img007476.jpg,dataset\coco\coco\coco2017\train_spectrum\img063137.jpg
dataset\big_gan\big\biggan-spectrum\250\img001697.jpg,dataset\big_gan\big\biggan-spectrum\211\img001269.jpg,dataset\coco\coco\coco2017\train_spectrum\img136817.jpg
dataset\coco\coco\coco2017\train_spectrum\img080566.jpg,dataset\coco\coco\coco2017\train_spectrum\img147267.jpg,dataset\big_gan\big\biggan-spectrum\513\img004618.jpg
dataset\coco\coco\coco2017\train_spectrum\img093100.jpg,dataset\coco\coco\coco2017\train_spectrum\img156254.jpg,dataset\big_gan\big\biggan-spectrum\960\img009572.jpg
dataset\coco\coco\coco2017\train_spectrum\img136689.jpg,dataset\coco\coco\coco2017\train_spectrum\img094944.jpg,dataset\big_gan\big\biggan-spectrum\300\img002257.jpg
dataset\coco\coco\coco2017\train_spectrum\img050934.jpg,dataset\coco\coco\coco2017\train_spectrum\img076345.jpg,dataset\big_gan\big\biggan-spectrum\503\img004504.jpg
dataset\coco\coco\coco2017\train_spectrum\img094245.jpg,dataset\coco\coco\coco2017\train_spectrum\img107320.jpg,dataset\big_gan\big\biggan-spectrum\593\img005499.jpg
dataset\coco\coco\coco2017\train_spectrum\img116866.jpg,dataset\coco\coco\coco2017\train_spectrum\img102692.jpg,dataset\big_gan\big\biggan-spectrum\260\img001801.jpg
dataset\coco\coco\coco2017\train_spectrum\img114973.jpg,dataset\coco\coco\coco2017\train_spectrum\img079162.jpg,dataset\big_gan\big\biggan-spectrum\778\img007545.jpg
dataset\coco\coco\coco2017\train_spectrum\img043957.jpg,dataset\coco\coco\coco2017\train_spectrum\img110684.jpg,dataset\big_gan\big\biggan-spectrum\155\img000631.jpg
dataset\big_gan\big\biggan-spectrum\169\img000789.jpg,dataset\big_gan\big\biggan-spectrum\188\img000997.jpg,dataset\coco\coco\coco2017\train_spectrum\img078655.jpg
dataset\big_gan\big\biggan-spectrum\842\img008264.jpg,dataset\big_gan\big\biggan-spectrum\471\img004142.jpg,dataset\coco\coco\coco2017\train_spectrum\img141067.jpg
dataset\big_gan\big\biggan-spectrum\977\img009750.jpg,dataset\big_gan\big\biggan-spectrum\918\img009103.jpg,dataset\coco\coco\coco2017\train_spectrum\img085182.jpg
dataset\big_gan\big\biggan-spectrum\176\img000860.jpg,dataset\big_gan\big\biggan-spectrum\920\img009136.jpg,dataset\coco\coco\coco2017\train_spectrum\img083695.jpg
dataset\coco\coco\coco2017\train_spectrum\img048907.jpg,dataset\coco\coco\coco2017\train_spectrum\img063233.jpg,dataset\big_gan\big\biggan-spectrum\248\img001662.jpg
dataset\big_gan\big\biggan-spectrum\106\img000090.jpg,dataset\big_gan\big\biggan-spectrum\66\img006231.jpg,dataset\coco\coco\coco2017\train_spectrum\img107900.jpg
dataset\big_gan\big\biggan-spectrum\387\img003206.jpg,dataset\big_gan\big\biggan-spectrum\808\img007889.jpg,dataset\coco\coco\coco2017\train_spectrum\img143730.jpg
dataset\big_gan\big\biggan-spectrum\162\img000716.jpg,dataset\big_gan\big\biggan-spectrum\74\img007129.jpg,dataset\coco\coco\coco2017\train_spectrum\img042472.jpg
dataset\coco\coco\coco2017\train_spectrum\img085236.jpg,dataset\coco\coco\coco2017\train_spectrum\img132549.jpg,dataset\big_gan\big\biggan-spectrum\409\img003453.jpg
dataset\coco\coco\coco2017\train_spectrum\img067891.jpg,dataset\coco\coco\coco2017\train_spectrum\img082503.jpg,dataset\big_gan\big\biggan-spectrum\16\img000689.jpg
dataset\big_gan\big\biggan-spectrum\232\img001491.jpg,dataset\big_gan\big\biggan-spectrum\480\img004248.jpg,dataset\coco\coco\coco2017\train_spectrum\img124242.jpg
dataset\big_gan\big\biggan-spectrum\105\img000085.jpg,dataset\big_gan\big\biggan-spectrum\579\img005334.jpg,dataset\coco\coco\coco2017\train_spectrum\img136871.jpg
dataset\big_gan\big\biggan-spectrum\295\img002182.jpg,dataset\big_gan\big\biggan-spectrum\876\img008631.jpg,dataset\coco\coco\coco2017\train_spectrum\img072381.jpg
dataset\big_gan\big\biggan-spectrum\58\img005348.jpg,dataset\big_gan\big\biggan-spectrum\602\img005603.jpg,dataset\coco\coco\coco2017\train_spectrum\img151671.jpg
dataset\big_gan\big\biggan-spectrum\559\img005111.jpg,dataset\big_gan\big\biggan-spectrum\502\img004490.jpg,dataset\coco\coco\coco2017\train_spectrum\img074474.jpg
dataset\coco\coco\coco2017\train_spectrum\img125449.jpg,dataset\coco\coco\coco2017\train_spectrum\img101815.jpg,dataset\big_gan\big\biggan-spectrum\550\img005020.jpg
dataset\coco\coco\coco2017\train_spectrum\img087021.jpg,dataset\coco\coco\coco2017\train_spectrum\img123777.jpg,dataset\big_gan\big\biggan-spectrum\335\img002632.jpg
dataset\coco\coco\coco2017\train_spectrum\img123187.jpg,dataset\coco\coco\coco2017\train_spectrum\img109228.jpg,dataset\big_gan\big\biggan-spectrum\399\img003331.jpg
dataset\big_gan\big\biggan-spectrum\700\img006694.jpg,dataset\big_gan\big\biggan-spectrum\304\img002293.jpg,dataset\coco\coco\coco2017\train_spectrum\img150595.jpg
dataset\big_gan\big\biggan-spectrum\586\img005414.jpg,dataset\big_gan\big\biggan-spectrum\207\img001212.jpg,dataset\coco\coco\coco2017\train_spectrum\img136764.jpg
dataset\big_gan\big\biggan-spectrum\999\img009996.jpg,dataset\big_gan\big\biggan-spectrum\975\img009734.jpg,dataset\coco\coco\coco2017\train_spectrum\img065408.jpg
dataset\big_gan\big\biggan-spectrum\886\img008741.jpg,dataset\big_gan\big\biggan-spectrum\824\img008063.jpg,dataset\coco\coco\coco2017\train_spectrum\img098955.jpg
dataset\big_gan\big\biggan-spectrum\316\img002426.jpg,dataset\big_gan\big\biggan-spectrum\436\img003751.jpg,dataset\coco\coco\coco2017\train_spectrum\img136261.jpg
dataset\big_gan\big\biggan-spectrum\93\img009238.jpg,dataset\big_gan\big\biggan-spectrum\938\img009325.jpg,dataset\coco\coco\coco2017\train_spectrum\img106953.jpg
dataset\big_gan\big\biggan-spectrum\798\img007761.jpg,dataset\big_gan\big\biggan-spectrum\175\img000854.jpg,dataset\coco\coco\coco2017\train_spectrum\img149891.jpg
dataset\big_gan\big\biggan-spectrum\690\img006575.jpg,dataset\big_gan\big\biggan-spectrum\902\img008930.jpg,dataset\coco\coco\coco2017\train_spectrum\img124630.jpg
dataset\coco\coco\coco2017\train_spectrum\img054651.jpg,dataset\coco\coco\coco2017\train_spectrum\img125217.jpg,dataset\big_gan\big\biggan-spectrum\804\img007846.jpg
dataset\coco\coco\coco2017\train_spectrum\img048437.jpg,dataset\coco\coco\coco2017\train_spectrum\img106724.jpg,dataset\big_gan\big\biggan-spectrum\455\img003964.jpg
dataset\coco\coco\coco2017\train_spectrum\img046839.jpg,dataset\coco\coco\coco2017\train_spectrum\img149460.jpg,dataset\big_gan\big\biggan-spectrum\30\img002249.jpg
dataset\coco\coco\coco2017\train_spectrum\img104412.jpg,dataset\coco\coco\coco2017\train_spectrum\img111477.jpg,dataset\big_gan\big\biggan-spectrum\588\img005430.jpg
dataset\coco\coco\coco2017\train_spectrum\img128655.jpg,dataset\coco\coco\coco2017\train_spectrum\img050197.jpg,dataset\big_gan\big\biggan-spectrum\667\img006314.jpg
dataset\big_gan\big\biggan-spectrum\509\img004567.jpg,dataset\big_gan\big\biggan-spectrum\435\img003743.jpg,dataset\coco\coco\coco2017\train_spectrum\img138705.jpg
dataset\big_gan\big\biggan-spectrum\629\img005894.jpg,dataset\big_gan\big\biggan-spectrum\775\img007511.jpg,dataset\coco\coco\coco2017\train_spectrum\img069402.jpg
dataset\coco\coco\coco2017\train_spectrum\img092670.jpg,dataset\coco\coco\coco2017\train_spectrum\img095523.jpg,dataset\big_gan\big\biggan-spectrum\445\img003850.jpg
dataset\big_gan\big\biggan-spectrum\25\img001681.jpg,dataset\big_gan\big\biggan-spectrum\466\img004080.jpg,dataset\coco\coco\coco2017\train_spectrum\img141489.jpg
dataset\coco\coco\coco2017\train_spectrum\img158229.jpg,dataset\coco\coco\coco2017\train_spectrum\img050338.jpg,dataset\big_gan\big\biggan-spectrum\759\img007336.jpg
dataset\big_gan\big\biggan-spectrum\317\img002435.jpg,dataset\big_gan\big\biggan-spectrum\10\img000021.jpg,dataset\coco\coco\coco2017\train_spectrum\img113295.jpg
dataset\big_gan\big\biggan-spectrum\848\img008321.jpg,dataset\big_gan\big\biggan-spectrum\603\img005614.jpg,dataset\coco\coco\coco2017\train_spectrum\img073041.jpg
dataset\big_gan\big\biggan-spectrum\365\img002968.jpg,dataset\big_gan\big\biggan-spectrum\771\img007473.jpg,dataset\coco\coco\coco2017\train_spectrum\img083885.jpg
dataset\coco\coco\coco2017\train_spectrum\img143249.jpg,dataset\coco\coco\coco2017\train_spectrum\img106759.jpg,dataset\big_gan\big\biggan-spectrum\386\img003197.jpg
dataset\big_gan\big\biggan-spectrum\147\img000548.jpg,dataset\big_gan\big\biggan-spectrum\572\img005266.jpg,dataset\coco\coco\coco2017\train_spectrum\img063500.jpg
dataset\coco\coco\coco2017\train_spectrum\img121751.jpg,dataset\coco\coco\coco2017\train_spectrum\img096527.jpg,dataset\big_gan\big\biggan-spectrum\217\img001321.jpg
dataset\coco\coco\coco2017\train_spectrum\img072100.jpg,dataset\coco\coco\coco2017\train_spectrum\img094794.jpg,dataset\big_gan\big\biggan-spectrum\216\img001310.jpg
dataset\big_gan\big\biggan-spectrum\604\img005626.jpg,dataset\big_gan\big\biggan-spectrum\507\img004542.jpg,dataset\coco\coco\coco2017\train_spectrum\img054760.jpg
dataset\big_gan\big\biggan-spectrum\630\img005916.jpg,dataset\big_gan\big\biggan-spectrum\142\img000497.jpg,dataset\coco\coco\coco2017\train_spectrum\img064553.jpg
dataset\big_gan\big\biggan-spectrum\634\img005955.jpg,dataset\big_gan\big\biggan-spectrum\160\img000692.jpg,dataset\coco\coco\coco2017\train_spectrum\img041318.jpg
dataset\coco\coco\coco2017\train_spectrum\img148590.jpg,dataset\coco\coco\coco2017\train_spectrum\img082506.jpg,dataset\big_gan\big\biggan-spectrum\266\img001860.jpg
dataset\coco\coco\coco2017\train_spectrum\img097674.jpg,dataset\coco\coco\coco2017\train_spectrum\img090069.jpg,dataset\big_gan\big\biggan-spectrum\299\img002222.jpg
dataset\coco\coco\coco2017\train_spectrum\img075185.jpg,dataset\coco\coco\coco2017\train_spectrum\img157714.jpg,dataset\big_gan\big\biggan-spectrum\526\img004759.jpg
dataset\big_gan\big\biggan-spectrum\753\img007278.jpg,dataset\big_gan\big\biggan-spectrum\334\img002620.jpg,dataset\coco\coco\coco2017\train_spectrum\img091849.jpg
dataset\coco\coco\coco2017\train_spectrum\img128655.jpg,dataset\coco\coco\coco2017\train_spectrum\img077039.jpg,dataset\big_gan\big\biggan-spectrum\295\img002180.jpg
dataset\coco\coco\coco2017\train_spectrum\img134787.jpg,dataset\coco\coco\coco2017\train_spectrum\img085141.jpg,dataset\big_gan\big\biggan-spectrum\89\img008783.jpg
dataset\coco\coco\coco2017\train_spectrum\img104482.jpg,dataset\coco\coco\coco2017\train_spectrum\img070351.jpg,dataset\big_gan\big\biggan-spectrum\720\img006910.jpg
dataset\big_gan\big\biggan-spectrum\867\img008539.jpg,dataset\big_gan\big\biggan-spectrum\761\img007368.jpg,dataset\coco\coco\coco2017\train_spectrum\img062113.jpg
dataset\big_gan\big\biggan-spectrum\577\img005313.jpg,dataset\big_gan\big\biggan-spectrum\133\img000397.jpg,dataset\coco\coco\coco2017\train_spectrum\img142143.jpg
dataset\coco\coco\coco2017\train_spectrum\img092896.jpg,dataset\coco\coco\coco2017\train_spectrum\img062376.jpg,dataset\big_gan\big\biggan-spectrum\121\img000267.jpg
dataset\coco\coco\coco2017\train_spectrum\img078714.jpg,dataset\coco\coco\coco2017\train_spectrum\img117805.jpg,dataset\big_gan\big\biggan-spectrum\987\img009868.jpg
dataset\coco\coco\coco2017\train_spectrum\img151021.jpg,dataset\coco\coco\coco2017\train_spectrum\img047254.jpg,dataset\big_gan\big\biggan-spectrum\75\img007238.jpg
dataset\big_gan\big\biggan-spectrum\308\img002338.jpg,dataset\big_gan\big\biggan-spectrum\282\img002043.jpg,dataset\coco\coco\coco2017\train_spectrum\img125385.jpg
dataset\big_gan\big\biggan-spectrum\39\img003237.jpg,dataset\big_gan\big\biggan-spectrum\716\img006861.jpg,dataset\coco\coco\coco2017\train_spectrum\img113254.jpg
dataset\big_gan\big\biggan-spectrum\866\img008522.jpg,dataset\big_gan\big\biggan-spectrum\848\img008327.jpg,dataset\coco\coco\coco2017\train_spectrum\img145328.jpg
dataset\big_gan\big\biggan-spectrum\486\img004304.jpg,dataset\big_gan\big\biggan-spectrum\126\img000319.jpg,dataset\coco\coco\coco2017\train_spectrum\img096969.jpg
dataset\big_gan\big\biggan-spectrum\664\img006282.jpg,dataset\big_gan\big\biggan-spectrum\541\img004923.jpg,dataset\coco\coco\coco2017\train_spectrum\img097040.jpg
dataset\big_gan\big\biggan-spectrum\221\img001372.jpg,dataset\big_gan\big\biggan-spectrum\207\img001210.jpg,dataset\coco\coco\coco2017\train_spectrum\img067707.jpg
