Anchor,Positive,Negative
dataset\big_gan\big\biggan-spectrum\914\img009065.jpg,dataset\big_gan\big\biggan-spectrum\727\img006989.jpg,dataset\taming_transformer\tt-coco_spectrum\img000128.jpg
dataset\big_gan\big\biggan-spectrum\280\img002023.jpg,dataset\big_gan\big\biggan-spectrum\350\img002808.jpg,dataset\taming_transformer\tt-coco_spectrum\img002190.jpg
dataset\big_gan\big\biggan-spectrum\154\img000624.jpg,dataset\big_gan\big\biggan-spectrum\139\img000459.jpg,dataset\taming_transformer\tt-coco_spectrum\img003524.jpg
dataset\big_gan\big\biggan-spectrum\68\img006450.jpg,dataset\big_gan\big\biggan-spectrum\452\img003935.jpg,dataset\taming_transformer\tt-coco_spectrum\img000954.jpg
dataset\taming_transformer\tt-coco_spectrum\img000165.jpg,dataset\taming_transformer\tt-coco_spectrum\img004330.jpg,dataset\big_gan\big\biggan-spectrum\593\img005499.jpg
dataset\big_gan\big\biggan-spectrum\283\img002058.jpg,dataset\big_gan\big\biggan-spectrum\500\img004477.jpg,dataset\taming_transformer\tt-coco_spectrum\img001792.jpg
dataset\taming_transformer\tt-coco_spectrum\img000821.jpg,dataset\taming_transformer\tt-coco_spectrum\img000022.jpg,dataset\big_gan\big\biggan-spectrum\518\img004666.jpg
dataset\taming_transformer\tt-coco_spectrum\img003309.jpg,dataset\taming_transformer\tt-coco_spectrum\img001723.jpg,dataset\big_gan\big\biggan-spectrum\171\img000814.jpg
dataset\taming_transformer\tt-coco_spectrum\img003172.jpg,dataset\taming_transformer\tt-coco_spectrum\img004651.jpg,dataset\big_gan\big\biggan-spectrum\405\img003418.jpg
dataset\taming_transformer\tt-coco_spectrum\img002485.jpg,dataset\taming_transformer\tt-coco_spectrum\img003197.jpg,dataset\big_gan\big\biggan-spectrum\108\img000114.jpg
dataset\taming_transformer\tt-coco_spectrum\img002643.jpg,dataset\taming_transformer\tt-coco_spectrum\img000350.jpg,dataset\big_gan\big\biggan-spectrum\419\img003563.jpg
dataset\big_gan\big\biggan-spectrum\651\img006142.jpg,dataset\big_gan\big\biggan-spectrum\153\img000617.jpg,dataset\taming_transformer\tt-coco_spectrum\img003944.jpg
dataset\taming_transformer\tt-coco_spectrum\img004923.jpg,dataset\taming_transformer\tt-coco_spectrum\img000435.jpg,dataset\big_gan\big\biggan-spectrum\833\img008163.jpg
dataset\taming_transformer\tt-coco_spectrum\img003652.jpg,dataset\taming_transformer\tt-coco_spectrum\img004003.jpg,dataset\big_gan\big\biggan-spectrum\860\img008467.jpg
dataset\taming_transformer\tt-coco_spectrum\img001754.jpg,dataset\taming_transformer\tt-coco_spectrum\img003751.jpg,dataset\big_gan\big\biggan-spectrum\544\img004951.jpg
dataset\taming_transformer\tt-coco_spectrum\img004568.jpg,dataset\taming_transformer\tt-coco_spectrum\img001524.jpg,dataset\big_gan\big\biggan-spectrum\688\img006548.jpg
dataset\taming_transformer\tt-coco_spectrum\img004077.jpg,dataset\taming_transformer\tt-coco_spectrum\img001787.jpg,dataset\big_gan\big\biggan-spectrum\489\img004335.jpg
dataset\big_gan\big\biggan-spectrum\818\img007995.jpg,dataset\big_gan\big\biggan-spectrum\812\img007933.jpg,dataset\taming_transformer\tt-coco_spectrum\img002905.jpg
dataset\big_gan\big\biggan-spectrum\823\img008053.jpg,dataset\big_gan\big\biggan-spectrum\199\img001110.jpg,dataset\taming_transformer\tt-coco_spectrum\img004935.jpg
dataset\taming_transformer\tt-coco_spectrum\img003756.jpg,dataset\taming_transformer\tt-coco_spectrum\img001749.jpg,dataset\big_gan\big\biggan-spectrum\694\img006617.jpg
dataset\big_gan\big\biggan-spectrum\598\img005542.jpg,dataset\big_gan\big\biggan-spectrum\494\img004391.jpg,dataset\taming_transformer\tt-coco_spectrum\img003660.jpg
dataset\taming_transformer\tt-coco_spectrum\img000877.jpg,dataset\taming_transformer\tt-coco_spectrum\img000876.jpg,dataset\big_gan\big\biggan-spectrum\887\img008759.jpg
dataset\big_gan\big\biggan-spectrum\112\img000167.jpg,dataset\big_gan\big\biggan-spectrum\94\img009342.jpg,dataset\taming_transformer\tt-coco_spectrum\img001054.jpg
dataset\taming_transformer\tt-coco_spectrum\img003438.jpg,dataset\taming_transformer\tt-coco_spectrum\img004929.jpg,dataset\big_gan\big\biggan-spectrum\282\img002047.jpg
dataset\taming_transformer\tt-coco_spectrum\img002660.jpg,dataset\taming_transformer\tt-coco_spectrum\img004460.jpg,dataset\big_gan\big\biggan-spectrum\71\img006792.jpg
dataset\taming_transformer\tt-coco_spectrum\img000065.jpg,dataset\taming_transformer\tt-coco_spectrum\img004063.jpg,dataset\big_gan\big\biggan-spectrum\210\img001258.jpg
dataset\big_gan\big\biggan-spectrum\858\img008432.jpg,dataset\big_gan\big\biggan-spectrum\176\img000862.jpg,dataset\taming_transformer\tt-coco_spectrum\img004849.jpg
dataset\big_gan\big\biggan-spectrum\96\img009568.jpg,dataset\big_gan\big\biggan-spectrum\148\img000555.jpg,dataset\taming_transformer\tt-coco_spectrum\img002221.jpg
dataset\big_gan\big\biggan-spectrum\821\img008030.jpg,dataset\big_gan\big\biggan-spectrum\643\img006059.jpg,dataset\taming_transformer\tt-coco_spectrum\img002946.jpg
dataset\taming_transformer\tt-coco_spectrum\img002672.jpg,dataset\taming_transformer\tt-coco_spectrum\img002455.jpg,dataset\big_gan\big\biggan-spectrum\370\img003021.jpg
dataset\big_gan\big\biggan-spectrum\499\img004445.jpg,dataset\big_gan\big\biggan-spectrum\912\img009049.jpg,dataset\taming_transformer\tt-coco_spectrum\img003754.jpg
dataset\taming_transformer\tt-coco_spectrum\img002861.jpg,dataset\taming_transformer\tt-coco_spectrum\img002063.jpg,dataset\big_gan\big\biggan-spectrum\53\img004797.jpg
dataset\big_gan\big\biggan-spectrum\767\img007423.jpg,dataset\big_gan\big\biggan-spectrum\781\img007586.jpg,dataset\taming_transformer\tt-coco_spectrum\img001245.jpg
dataset\taming_transformer\tt-coco_spectrum\img001392.jpg,dataset\taming_transformer\tt-coco_spectrum\img000988.jpg,dataset\big_gan\big\biggan-spectrum\963\img009609.jpg
dataset\big_gan\big\biggan-spectrum\762\img007371.jpg,dataset\big_gan\big\biggan-spectrum\3\img002233.jpg,dataset\taming_transformer\tt-coco_spectrum\img000674.jpg
dataset\big_gan\big\biggan-spectrum\659\img006224.jpg,dataset\big_gan\big\biggan-spectrum\138\img000444.jpg,dataset\taming_transformer\tt-coco_spectrum\img002158.jpg
dataset\taming_transformer\tt-coco_spectrum\img004067.jpg,dataset\taming_transformer\tt-coco_spectrum\img001464.jpg,dataset\big_gan\big\biggan-spectrum\83\img008123.jpg
dataset\taming_transformer\tt-coco_spectrum\img004461.jpg,dataset\taming_transformer\tt-coco_spectrum\img002013.jpg,dataset\big_gan\big\biggan-spectrum\292\img002154.jpg
dataset\big_gan\big\biggan-spectrum\220\img001368.jpg,dataset\big_gan\big\biggan-spectrum\628\img005882.jpg,dataset\taming_transformer\tt-coco_spectrum\img001941.jpg
dataset\big_gan\big\biggan-spectrum\346\img002759.jpg,dataset\big_gan\big\biggan-spectrum\824\img008060.jpg,dataset\taming_transformer\tt-coco_spectrum\img002093.jpg
dataset\taming_transformer\tt-coco_spectrum\img001561.jpg,dataset\taming_transformer\tt-coco_spectrum\img004893.jpg,dataset\big_gan\big\biggan-spectrum\461\img004035.jpg
dataset\big_gan\big\biggan-spectrum\730\img007020.jpg,dataset\big_gan\big\biggan-spectrum\513\img004616.jpg,dataset\taming_transformer\tt-coco_spectrum\img002613.jpg
dataset\big_gan\big\biggan-spectrum\432\img003710.jpg,dataset\big_gan\big\biggan-spectrum\283\img002050.jpg,dataset\taming_transformer\tt-coco_spectrum\img004447.jpg
dataset\taming_transformer\tt-coco_spectrum\img002336.jpg,dataset\taming_transformer\tt-coco_spectrum\img002316.jpg,dataset\big_gan\big\biggan-spectrum\970\img009689.jpg
dataset\big_gan\big\biggan-spectrum\862\img008484.jpg,dataset\big_gan\big\biggan-spectrum\495\img004406.jpg,dataset\taming_transformer\tt-coco_spectrum\img004399.jpg
dataset\big_gan\big\biggan-spectrum\635\img005969.jpg,dataset\big_gan\big\biggan-spectrum\919\img009112.jpg,dataset\taming_transformer\tt-coco_spectrum\img002209.jpg
dataset\big_gan\big\biggan-spectrum\407\img003431.jpg,dataset\big_gan\big\biggan-spectrum\102\img000056.jpg,dataset\taming_transformer\tt-coco_spectrum\img003104.jpg
dataset\taming_transformer\tt-coco_spectrum\img004223.jpg,dataset\taming_transformer\tt-coco_spectrum\img001068.jpg,dataset\big_gan\big\biggan-spectrum\926\img009196.jpg
dataset\big_gan\big\biggan-spectrum\581\img005361.jpg,dataset\big_gan\big\biggan-spectrum\363\img002941.jpg,dataset\taming_transformer\tt-coco_spectrum\img004883.jpg
dataset\taming_transformer\tt-coco_spectrum\img002137.jpg,dataset\taming_transformer\tt-coco_spectrum\img003229.jpg,dataset\big_gan\big\biggan-spectrum\98\img009789.jpg
dataset\big_gan\big\biggan-spectrum\676\img006411.jpg,dataset\big_gan\big\biggan-spectrum\631\img005922.jpg,dataset\taming_transformer\tt-coco_spectrum\img000924.jpg
dataset\big_gan\big\biggan-spectrum\529\img004784.jpg,dataset\big_gan\big\biggan-spectrum\796\img007742.jpg,dataset\taming_transformer\tt-coco_spectrum\img003745.jpg
dataset\big_gan\big\biggan-spectrum\759\img007339.jpg,dataset\big_gan\big\biggan-spectrum\527\img004767.jpg,dataset\taming_transformer\tt-coco_spectrum\img002426.jpg
dataset\taming_transformer\tt-coco_spectrum\img001259.jpg,dataset\taming_transformer\tt-coco_spectrum\img001619.jpg,dataset\big_gan\big\biggan-spectrum\298\img002215.jpg
dataset\big_gan\big\biggan-spectrum\725\img006960.jpg,dataset\big_gan\big\biggan-spectrum\450\img003910.jpg,dataset\taming_transformer\tt-coco_spectrum\img003460.jpg
dataset\big_gan\big\biggan-spectrum\510\img004583.jpg,dataset\big_gan\big\biggan-spectrum\258\img001779.jpg,dataset\taming_transformer\tt-coco_spectrum\img001307.jpg
dataset\big_gan\big\biggan-spectrum\341\img002702.jpg,dataset\big_gan\big\biggan-spectrum\327\img002542.jpg,dataset\taming_transformer\tt-coco_spectrum\img000115.jpg
dataset\big_gan\big\biggan-spectrum\926\img009199.jpg,dataset\big_gan\big\biggan-spectrum\590\img005461.jpg,dataset\taming_transformer\tt-coco_spectrum\img004907.jpg
dataset\big_gan\big\biggan-spectrum\666\img006307.jpg,dataset\big_gan\big\biggan-spectrum\416\img003534.jpg,dataset\taming_transformer\tt-coco_spectrum\img004506.jpg
dataset\big_gan\big\biggan-spectrum\507\img004541.jpg,dataset\big_gan\big\biggan-spectrum\14\img000467.jpg,dataset\taming_transformer\tt-coco_spectrum\img001017.jpg
dataset\taming_transformer\tt-coco_spectrum\img003817.jpg,dataset\taming_transformer\tt-coco_spectrum\img004008.jpg,dataset\big_gan\big\biggan-spectrum\531\img004813.jpg
dataset\taming_transformer\tt-coco_spectrum\img002485.jpg,dataset\taming_transformer\tt-coco_spectrum\img004833.jpg,dataset\big_gan\big\biggan-spectrum\121\img000268.jpg
dataset\taming_transformer\tt-coco_spectrum\img000394.jpg,dataset\taming_transformer\tt-coco_spectrum\img002052.jpg,dataset\big_gan\big\biggan-spectrum\725\img006963.jpg
dataset\big_gan\big\biggan-spectrum\186\img000979.jpg,dataset\big_gan\big\biggan-spectrum\124\img000299.jpg,dataset\taming_transformer\tt-coco_spectrum\img003602.jpg
dataset\taming_transformer\tt-coco_spectrum\img001225.jpg,dataset\taming_transformer\tt-coco_spectrum\img002100.jpg,dataset\big_gan\big\biggan-spectrum\507\img004546.jpg
dataset\taming_transformer\tt-coco_spectrum\img001389.jpg,dataset\taming_transformer\tt-coco_spectrum\img000631.jpg,dataset\big_gan\big\biggan-spectrum\214\img001296.jpg
dataset\big_gan\big\biggan-spectrum\62\img005790.jpg,dataset\big_gan\big\biggan-spectrum\953\img009493.jpg,dataset\taming_transformer\tt-coco_spectrum\img000239.jpg
dataset\taming_transformer\tt-coco_spectrum\img001244.jpg,dataset\taming_transformer\tt-coco_spectrum\img001694.jpg,dataset\big_gan\big\biggan-spectrum\510\img004583.jpg
dataset\big_gan\big\biggan-spectrum\931\img009251.jpg,dataset\big_gan\big\biggan-spectrum\362\img002939.jpg,dataset\taming_transformer\tt-coco_spectrum\img002244.jpg
dataset\taming_transformer\tt-coco_spectrum\img000614.jpg,dataset\taming_transformer\tt-coco_spectrum\img002077.jpg,dataset\big_gan\big\biggan-spectrum\784\img007617.jpg
dataset\big_gan\big\biggan-spectrum\561\img005143.jpg,dataset\big_gan\big\biggan-spectrum\737\img007096.jpg,dataset\taming_transformer\tt-coco_spectrum\img001821.jpg
dataset\taming_transformer\tt-coco_spectrum\img000782.jpg,dataset\taming_transformer\tt-coco_spectrum\img001228.jpg,dataset\big_gan\big\biggan-spectrum\320\img002470.jpg
dataset\taming_transformer\tt-coco_spectrum\img004629.jpg,dataset\taming_transformer\tt-coco_spectrum\img004452.jpg,dataset\big_gan\big\biggan-spectrum\697\img006649.jpg
dataset\taming_transformer\tt-coco_spectrum\img003291.jpg,dataset\taming_transformer\tt-coco_spectrum\img000265.jpg,dataset\big_gan\big\biggan-spectrum\98\img009787.jpg
dataset\big_gan\big\biggan-spectrum\298\img002213.jpg,dataset\big_gan\big\biggan-spectrum\959\img009551.jpg,dataset\taming_transformer\tt-coco_spectrum\img002399.jpg
dataset\big_gan\big\biggan-spectrum\874\img008611.jpg,dataset\big_gan\big\biggan-spectrum\291\img002144.jpg,dataset\taming_transformer\tt-coco_spectrum\img002440.jpg
dataset\big_gan\big\biggan-spectrum\860\img008466.jpg,dataset\big_gan\big\biggan-spectrum\803\img007832.jpg,dataset\taming_transformer\tt-coco_spectrum\img003021.jpg
dataset\big_gan\big\biggan-spectrum\130\img000366.jpg,dataset\big_gan\big\biggan-spectrum\196\img001088.jpg,dataset\taming_transformer\tt-coco_spectrum\img001894.jpg
dataset\taming_transformer\tt-coco_spectrum\img004448.jpg,dataset\taming_transformer\tt-coco_spectrum\img003788.jpg,dataset\big_gan\big\biggan-spectrum\997\img009973.jpg
dataset\taming_transformer\tt-coco_spectrum\img004170.jpg,dataset\taming_transformer\tt-coco_spectrum\img002638.jpg,dataset\big_gan\big\biggan-spectrum\654\img006175.jpg
dataset\taming_transformer\tt-coco_spectrum\img004230.jpg,dataset\taming_transformer\tt-coco_spectrum\img001359.jpg,dataset\big_gan\big\biggan-spectrum\872\img008590.jpg
dataset\big_gan\big\biggan-spectrum\569\img005224.jpg,dataset\big_gan\big\biggan-spectrum\5\img004458.jpg,dataset\taming_transformer\tt-coco_spectrum\img004661.jpg
dataset\big_gan\big\biggan-spectrum\380\img003133.jpg,dataset\big_gan\big\biggan-spectrum\192\img001046.jpg,dataset\taming_transformer\tt-coco_spectrum\img003240.jpg
dataset\taming_transformer\tt-coco_spectrum\img003056.jpg,dataset\taming_transformer\tt-coco_spectrum\img000574.jpg,dataset\big_gan\big\biggan-spectrum\933\img009278.jpg
dataset\big_gan\big\biggan-spectrum\593\img005498.jpg,dataset\big_gan\big\biggan-spectrum\944\img009393.jpg,dataset\taming_transformer\tt-coco_spectrum\img004908.jpg
dataset\taming_transformer\tt-coco_spectrum\img000329.jpg,dataset\taming_transformer\tt-coco_spectrum\img002455.jpg,dataset\big_gan\big\biggan-spectrum\716\img006865.jpg
dataset\big_gan\big\biggan-spectrum\680\img006466.jpg,dataset\big_gan\big\biggan-spectrum\17\img000794.jpg,dataset\taming_transformer\tt-coco_spectrum\img002937.jpg
dataset\taming_transformer\tt-coco_spectrum\img004477.jpg,dataset\taming_transformer\tt-coco_spectrum\img002974.jpg,dataset\big_gan\big\biggan-spectrum\542\img004936.jpg
dataset\big_gan\big\biggan-spectrum\595\img005519.jpg,dataset\big_gan\big\biggan-spectrum\310\img002363.jpg,dataset\taming_transformer\tt-coco_spectrum\img002652.jpg
dataset\taming_transformer\tt-coco_spectrum\img000510.jpg,dataset\taming_transformer\tt-coco_spectrum\img002833.jpg,dataset\big_gan\big\biggan-spectrum\58\img005346.jpg
dataset\taming_transformer\tt-coco_spectrum\img000572.jpg,dataset\taming_transformer\tt-coco_spectrum\img001105.jpg,dataset\big_gan\big\biggan-spectrum\92\img009122.jpg
dataset\taming_transformer\tt-coco_spectrum\img000243.jpg,dataset\taming_transformer\tt-coco_spectrum\img000290.jpg,dataset\big_gan\big\biggan-spectrum\210\img001255.jpg
dataset\taming_transformer\tt-coco_spectrum\img004615.jpg,dataset\taming_transformer\tt-coco_spectrum\img001756.jpg,dataset\big_gan\big\biggan-spectrum\549\img005003.jpg
dataset\taming_transformer\tt-coco_spectrum\img002894.jpg,dataset\taming_transformer\tt-coco_spectrum\img000673.jpg,dataset\big_gan\big\biggan-spectrum\487\img004317.jpg
dataset\taming_transformer\tt-coco_spectrum\img001270.jpg,dataset\taming_transformer\tt-coco_spectrum\img002701.jpg,dataset\big_gan\big\biggan-spectrum\443\img003837.jpg
dataset\taming_transformer\tt-coco_spectrum\img002242.jpg,dataset\taming_transformer\tt-coco_spectrum\img004502.jpg,dataset\big_gan\big\biggan-spectrum\45\img003902.jpg
dataset\big_gan\big\biggan-spectrum\865\img008516.jpg,dataset\big_gan\big\biggan-spectrum\724\img006954.jpg,dataset\taming_transformer\tt-coco_spectrum\img004352.jpg
dataset\taming_transformer\tt-coco_spectrum\img000475.jpg,dataset\taming_transformer\tt-coco_spectrum\img001877.jpg,dataset\big_gan\big\biggan-spectrum\166\img000751.jpg
dataset\big_gan\big\biggan-spectrum\426\img003642.jpg,dataset\big_gan\big\biggan-spectrum\123\img000282.jpg,dataset\taming_transformer\tt-coco_spectrum\img004467.jpg
dataset\big_gan\big\biggan-spectrum\692\img006599.jpg,dataset\big_gan\big\biggan-spectrum\448\img003889.jpg,dataset\taming_transformer\tt-coco_spectrum\img003681.jpg
dataset\big_gan\big\biggan-spectrum\836\img008198.jpg,dataset\big_gan\big\biggan-spectrum\141\img000487.jpg,dataset\taming_transformer\tt-coco_spectrum\img004482.jpg
dataset\big_gan\big\biggan-spectrum\651\img006142.jpg,dataset\big_gan\big\biggan-spectrum\158\img000665.jpg,dataset\taming_transformer\tt-coco_spectrum\img001928.jpg
dataset\taming_transformer\tt-coco_spectrum\img001101.jpg,dataset\taming_transformer\tt-coco_spectrum\img000775.jpg,dataset\big_gan\big\biggan-spectrum\977\img009758.jpg
dataset\taming_transformer\tt-coco_spectrum\img001752.jpg,dataset\taming_transformer\tt-coco_spectrum\img002260.jpg,dataset\big_gan\big\biggan-spectrum\76\img007349.jpg
dataset\taming_transformer\tt-coco_spectrum\img003277.jpg,dataset\taming_transformer\tt-coco_spectrum\img003730.jpg,dataset\big_gan\big\biggan-spectrum\273\img001945.jpg
dataset\taming_transformer\tt-coco_spectrum\img002943.jpg,dataset\taming_transformer\tt-coco_spectrum\img001954.jpg,dataset\big_gan\big\biggan-spectrum\178\img000887.jpg
dataset\taming_transformer\tt-coco_spectrum\img003266.jpg,dataset\taming_transformer\tt-coco_spectrum\img001658.jpg,dataset\big_gan\big\biggan-spectrum\32\img002462.jpg
dataset\taming_transformer\tt-coco_spectrum\img000875.jpg,dataset\taming_transformer\tt-coco_spectrum\img001795.jpg,dataset\big_gan\big\biggan-spectrum\601\img005598.jpg
dataset\taming_transformer\tt-coco_spectrum\img001967.jpg,dataset\taming_transformer\tt-coco_spectrum\img001544.jpg,dataset\big_gan\big\biggan-spectrum\594\img005500.jpg
dataset\taming_transformer\tt-coco_spectrum\img003670.jpg,dataset\taming_transformer\tt-coco_spectrum\img003563.jpg,dataset\big_gan\big\biggan-spectrum\385\img003185.jpg
dataset\big_gan\big\biggan-spectrum\600\img005585.jpg,dataset\big_gan\big\biggan-spectrum\163\img000727.jpg,dataset\taming_transformer\tt-coco_spectrum\img002263.jpg
dataset\big_gan\big\biggan-spectrum\655\img006185.jpg,dataset\big_gan\big\biggan-spectrum\987\img009863.jpg,dataset\taming_transformer\tt-coco_spectrum\img002805.jpg
